region_code,region,boligtype_code,boligtype,year,index_2015
001,Oslo med Bærum,00,Alle boligtyper,1992,13.6
001,Oslo med Bærum,00,Alle boligtyper,1993,14.1
001,Oslo med Bærum,00,Alle boligtyper,1994,16.9
001,Oslo med Bærum,00,Alle boligtyper,1995,17.8
001,Oslo med Bærum,00,Alle boligtyper,1996,20.3
001,Oslo med Bærum,00,Alle boligtyper,1997,24.0
001,Oslo med Bærum,00,Alle boligtyper,1998,28.0
001,Oslo med Bærum,00,Alle boligtyper,1999,32.5
001,Oslo med Bærum,00,Alle boligtyper,2000,38.9
001,Oslo med Bærum,00,Alle boligtyper,2001,41.5
001,Oslo med Bærum,00,Alle boligtyper,2002,44.1
001,Oslo med Bærum,00,Alle boligtyper,2003,43.6
001,Oslo med Bærum,00,Alle boligtyper,2004,48.0
001,Oslo med Bærum,00,Alle boligtyper,2005,52.4
001,Oslo med Bærum,00,Alle boligtyper,2006,60.4
001,Oslo med Bærum,00,Alle boligtyper,2007,67.2
001,Oslo med Bærum,00,Alle boligtyper,2008,64.2
001,Oslo med Bærum,00,Alle boligtyper,2009,66.3
001,Oslo med Bærum,00,Alle boligtyper,2010,72.0
001,Oslo med Bærum,00,Alle boligtyper,2011,79.1
001,Oslo med Bærum,00,Alle boligtyper,2012,85.5
001,Oslo med Bærum,00,Alle boligtyper,2013,88.2
001,Oslo med Bærum,00,Alle boligtyper,2014,90.7
001,Oslo med Bærum,00,Alle boligtyper,2015,100.0
001,Oslo med Bærum,00,Alle boligtyper,2016,115.5
001,Oslo med Bærum,00,Alle boligtyper,2017,124.4
001,Oslo med Bærum,00,Alle boligtyper,2018,125.5
001,Oslo med Bærum,00,Alle boligtyper,2019,130.4
001,Oslo med Bærum,00,Alle boligtyper,2020,137.3
001,Oslo med Bærum,00,Alle boligtyper,2021,152.1
001,Oslo med Bærum,00,Alle boligtyper,2022,158.9
001,Oslo med Bærum,00,Alle boligtyper,2023,157.4
001,Oslo med Bærum,00,Alle boligtyper,2024,162.9
001,Oslo med Bærum,00,Alle boligtyper,2025,171.2
001,Oslo med Bærum,01,Eneboliger,1992,16.9
001,Oslo med Bærum,01,Eneboliger,1993,18.2
001,Oslo med Bærum,01,Eneboliger,1994,20.5
001,Oslo med Bærum,01,Eneboliger,1995,23.5
001,Oslo med Bærum,01,Eneboliger,1996,25.6
001,Oslo med Bærum,01,Eneboliger,1997,30.6
001,Oslo med Bærum,01,Eneboliger,1998,34.2
001,Oslo med Bærum,01,Eneboliger,1999,38.0
001,Oslo med Bærum,01,Eneboliger,2000,45.1
001,Oslo med Bærum,01,Eneboliger,2001,48.3
001,Oslo med Bærum,01,Eneboliger,2002,48.9
001,Oslo med Bærum,01,Eneboliger,2003,47.9
001,Oslo med Bærum,01,Eneboliger,2004,51.8
001,Oslo med Bærum,01,Eneboliger,2005,55.9
001,Oslo med Bærum,01,Eneboliger,2006,62.7
001,Oslo med Bærum,01,Eneboliger,2007,69.8
001,Oslo med Bærum,01,Eneboliger,2008,68.9
001,Oslo med Bærum,01,Eneboliger,2009,69.8
001,Oslo med Bærum,01,Eneboliger,2010,76.4
001,Oslo med Bærum,01,Eneboliger,2011,83.1
001,Oslo med Bærum,01,Eneboliger,2012,88.0
001,Oslo med Bærum,01,Eneboliger,2013,90.6
001,Oslo med Bærum,01,Eneboliger,2014,93.4
001,Oslo med Bærum,01,Eneboliger,2015,100.0
001,Oslo med Bærum,01,Eneboliger,2016,112.8
001,Oslo med Bærum,01,Eneboliger,2017,122.6
001,Oslo med Bærum,01,Eneboliger,2018,125.8
001,Oslo med Bærum,01,Eneboliger,2019,131.7
001,Oslo med Bærum,01,Eneboliger,2020,138.1
001,Oslo med Bærum,01,Eneboliger,2021,153.2
001,Oslo med Bærum,01,Eneboliger,2022,158.0
001,Oslo med Bærum,01,Eneboliger,2023,153.1
001,Oslo med Bærum,01,Eneboliger,2024,156.6
001,Oslo med Bærum,01,Eneboliger,2025,163.5
001,Oslo med Bærum,02,Småhus,1992,15.0
001,Oslo med Bærum,02,Småhus,1993,15.1
001,Oslo med Bærum,02,Småhus,1994,18.7
001,Oslo med Bærum,02,Småhus,1995,19.6
001,Oslo med Bærum,02,Småhus,1996,22.3
001,Oslo med Bærum,02,Småhus,1997,26.0
001,Oslo med Bærum,02,Småhus,1998,30.0
001,Oslo med Bærum,02,Småhus,1999,34.2
001,Oslo med Bærum,02,Småhus,2000,40.1
001,Oslo med Bærum,02,Småhus,2001,42.4
001,Oslo med Bærum,02,Småhus,2002,44.8
001,Oslo med Bærum,02,Småhus,2003,43.8
001,Oslo med Bærum,02,Småhus,2004,48.1
001,Oslo med Bærum,02,Småhus,2005,53.5
001,Oslo med Bærum,02,Småhus,2006,61.0
001,Oslo med Bærum,02,Småhus,2007,70.0
001,Oslo med Bærum,02,Småhus,2008,67.9
001,Oslo med Bærum,02,Småhus,2009,68.1
001,Oslo med Bærum,02,Småhus,2010,75.7
001,Oslo med Bærum,02,Småhus,2011,82.2
001,Oslo med Bærum,02,Småhus,2012,87.8
001,Oslo med Bærum,02,Småhus,2013,90.2
001,Oslo med Bærum,02,Småhus,2014,91.9
001,Oslo med Bærum,02,Småhus,2015,100.0
001,Oslo med Bærum,02,Småhus,2016,113.9
001,Oslo med Bærum,02,Småhus,2017,124.3
001,Oslo med Bærum,02,Småhus,2018,125.5
001,Oslo med Bærum,02,Småhus,2019,130.1
001,Oslo med Bærum,02,Småhus,2020,135.0
001,Oslo med Bærum,02,Småhus,2021,152.2
001,Oslo med Bærum,02,Småhus,2022,159.0
001,Oslo med Bærum,02,Småhus,2023,154.5
001,Oslo med Bærum,02,Småhus,2024,158.7
001,Oslo med Bærum,02,Småhus,2025,166.5
001,Oslo med Bærum,03,Blokkleiligheter,1992,12.0
001,Oslo med Bærum,03,Blokkleiligheter,1993,12.5
001,Oslo med Bærum,03,Blokkleiligheter,1994,15.1
001,Oslo med Bærum,03,Blokkleiligheter,1995,15.7
001,Oslo med Bærum,03,Blokkleiligheter,1996,18.1
001,Oslo med Bærum,03,Blokkleiligheter,1997,21.8
001,Oslo med Bærum,03,Blokkleiligheter,1998,25.6
001,Oslo med Bærum,03,Blokkleiligheter,1999,30.3
001,Oslo med Bærum,03,Blokkleiligheter,2000,36.3
001,Oslo med Bærum,03,Blokkleiligheter,2001,39.0
001,Oslo med Bærum,03,Blokkleiligheter,2002,41.7
001,Oslo med Bærum,03,Blokkleiligheter,2003,41.7
001,Oslo med Bærum,03,Blokkleiligheter,2004,46.4
001,Oslo med Bærum,03,Blokkleiligheter,2005,50.4
001,Oslo med Bærum,03,Blokkleiligheter,2006,59.1
001,Oslo med Bærum,03,Blokkleiligheter,2007,64.9
001,Oslo med Bærum,03,Blokkleiligheter,2008,60.6
001,Oslo med Bærum,03,Blokkleiligheter,2009,64.1
001,Oslo med Bærum,03,Blokkleiligheter,2010,68.4
001,Oslo med Bærum,03,Blokkleiligheter,2011,76.0
001,Oslo med Bærum,03,Blokkleiligheter,2012,83.5
001,Oslo med Bærum,03,Blokkleiligheter,2013,86.3
001,Oslo med Bærum,03,Blokkleiligheter,2014,88.9
001,Oslo med Bærum,03,Blokkleiligheter,2015,100.0
001,Oslo med Bærum,03,Blokkleiligheter,2016,117.1
001,Oslo med Bærum,03,Blokkleiligheter,2017,124.6
001,Oslo med Bærum,03,Blokkleiligheter,2018,124.8
001,Oslo med Bærum,03,Blokkleiligheter,2019,129.2
001,Oslo med Bærum,03,Blokkleiligheter,2020,137.1
001,Oslo med Bærum,03,Blokkleiligheter,2021,150.6
001,Oslo med Bærum,03,Blokkleiligheter,2022,158.2
001,Oslo med Bærum,03,Blokkleiligheter,2023,159.5
001,Oslo med Bærum,03,Blokkleiligheter,2024,166.1
001,Oslo med Bærum,03,Blokkleiligheter,2025,175.2
002,Stavanger,00,Alle boligtyper,1992,0.0
002,Stavanger,00,Alle boligtyper,1993,0.0
002,Stavanger,00,Alle boligtyper,1994,0.0
002,Stavanger,00,Alle boligtyper,1995,0.0
002,Stavanger,00,Alle boligtyper,1996,0.0
002,Stavanger,00,Alle boligtyper,1997,0.0
002,Stavanger,00,Alle boligtyper,1998,0.0
002,Stavanger,00,Alle boligtyper,1999,0.0
002,Stavanger,00,Alle boligtyper,2000,0.0
002,Stavanger,00,Alle boligtyper,2001,0.0
002,Stavanger,00,Alle boligtyper,2002,0.0
002,Stavanger,00,Alle boligtyper,2003,0.0
002,Stavanger,00,Alle boligtyper,2004,0.0
002,Stavanger,00,Alle boligtyper,2005,50.1
002,Stavanger,00,Alle boligtyper,2006,62.8
002,Stavanger,00,Alle boligtyper,2007,75.3
002,Stavanger,00,Alle boligtyper,2008,75.9
002,Stavanger,00,Alle boligtyper,2009,76.7
002,Stavanger,00,Alle boligtyper,2010,87.8
002,Stavanger,00,Alle boligtyper,2011,96.2
002,Stavanger,00,Alle boligtyper,2012,103.5
002,Stavanger,00,Alle boligtyper,2013,106.0
002,Stavanger,00,Alle boligtyper,2014,104.0
002,Stavanger,00,Alle boligtyper,2015,100.0
002,Stavanger,00,Alle boligtyper,2016,94.1
002,Stavanger,00,Alle boligtyper,2017,98.6
002,Stavanger,00,Alle boligtyper,2018,97.8
002,Stavanger,00,Alle boligtyper,2019,97.8
002,Stavanger,00,Alle boligtyper,2020,101.7
002,Stavanger,00,Alle boligtyper,2021,110.9
002,Stavanger,00,Alle boligtyper,2022,116.3
002,Stavanger,00,Alle boligtyper,2023,118.2
002,Stavanger,00,Alle boligtyper,2024,124.8
002,Stavanger,00,Alle boligtyper,2025,144.1
002,Stavanger,01,Eneboliger,1992,0.0
002,Stavanger,01,Eneboliger,1993,0.0
002,Stavanger,01,Eneboliger,1994,0.0
002,Stavanger,01,Eneboliger,1995,0.0
002,Stavanger,01,Eneboliger,1996,0.0
002,Stavanger,01,Eneboliger,1997,0.0
002,Stavanger,01,Eneboliger,1998,0.0
002,Stavanger,01,Eneboliger,1999,0.0
002,Stavanger,01,Eneboliger,2000,0.0
002,Stavanger,01,Eneboliger,2001,0.0
002,Stavanger,01,Eneboliger,2002,0.0
002,Stavanger,01,Eneboliger,2003,0.0
002,Stavanger,01,Eneboliger,2004,0.0
002,Stavanger,01,Eneboliger,2005,49.5
002,Stavanger,01,Eneboliger,2006,62.5
002,Stavanger,01,Eneboliger,2007,74.5
002,Stavanger,01,Eneboliger,2008,76.5
002,Stavanger,01,Eneboliger,2009,76.2
002,Stavanger,01,Eneboliger,2010,87.8
002,Stavanger,01,Eneboliger,2011,95.4
002,Stavanger,01,Eneboliger,2012,102.1
002,Stavanger,01,Eneboliger,2013,105.0
002,Stavanger,01,Eneboliger,2014,103.1
002,Stavanger,01,Eneboliger,2015,100.0
002,Stavanger,01,Eneboliger,2016,94.2
002,Stavanger,01,Eneboliger,2017,99.1
002,Stavanger,01,Eneboliger,2018,97.7
002,Stavanger,01,Eneboliger,2019,97.9
002,Stavanger,01,Eneboliger,2020,102.5
002,Stavanger,01,Eneboliger,2021,113.7
002,Stavanger,01,Eneboliger,2022,118.4
002,Stavanger,01,Eneboliger,2023,117.0
002,Stavanger,01,Eneboliger,2024,121.0
002,Stavanger,01,Eneboliger,2025,141.6
002,Stavanger,02,Småhus,1992,0.0
002,Stavanger,02,Småhus,1993,0.0
002,Stavanger,02,Småhus,1994,0.0
002,Stavanger,02,Småhus,1995,0.0
002,Stavanger,02,Småhus,1996,0.0
002,Stavanger,02,Småhus,1997,0.0
002,Stavanger,02,Småhus,1998,0.0
002,Stavanger,02,Småhus,1999,0.0
002,Stavanger,02,Småhus,2000,0.0
002,Stavanger,02,Småhus,2001,0.0
002,Stavanger,02,Småhus,2002,0.0
002,Stavanger,02,Småhus,2003,0.0
002,Stavanger,02,Småhus,2004,0.0
002,Stavanger,02,Småhus,2005,50.8
002,Stavanger,02,Småhus,2006,62.9
002,Stavanger,02,Småhus,2007,76.4
002,Stavanger,02,Småhus,2008,75.5
002,Stavanger,02,Småhus,2009,77.4
002,Stavanger,02,Småhus,2010,88.5
002,Stavanger,02,Småhus,2011,97.0
002,Stavanger,02,Småhus,2012,104.4
002,Stavanger,02,Småhus,2013,106.3
002,Stavanger,02,Småhus,2014,104.4
002,Stavanger,02,Småhus,2015,100.0
002,Stavanger,02,Småhus,2016,93.3
002,Stavanger,02,Småhus,2017,97.6
002,Stavanger,02,Småhus,2018,97.4
002,Stavanger,02,Småhus,2019,97.7
002,Stavanger,02,Småhus,2020,101.1
002,Stavanger,02,Småhus,2021,108.7
002,Stavanger,02,Småhus,2022,114.1
002,Stavanger,02,Småhus,2023,118.8
002,Stavanger,02,Småhus,2024,126.6
002,Stavanger,02,Småhus,2025,144.0
002,Stavanger,03,Blokkleiligheter,1992,0.0
002,Stavanger,03,Blokkleiligheter,1993,0.0
002,Stavanger,03,Blokkleiligheter,1994,0.0
002,Stavanger,03,Blokkleiligheter,1995,0.0
002,Stavanger,03,Blokkleiligheter,1996,0.0
002,Stavanger,03,Blokkleiligheter,1997,0.0
002,Stavanger,03,Blokkleiligheter,1998,0.0
002,Stavanger,03,Blokkleiligheter,1999,0.0
002,Stavanger,03,Blokkleiligheter,2000,0.0
002,Stavanger,03,Blokkleiligheter,2001,0.0
002,Stavanger,03,Blokkleiligheter,2002,0.0
002,Stavanger,03,Blokkleiligheter,2003,0.0
002,Stavanger,03,Blokkleiligheter,2004,0.0
002,Stavanger,03,Blokkleiligheter,2005,50.9
002,Stavanger,03,Blokkleiligheter,2006,63.4
002,Stavanger,03,Blokkleiligheter,2007,75.5
002,Stavanger,03,Blokkleiligheter,2008,75.0
002,Stavanger,03,Blokkleiligheter,2009,77.0
002,Stavanger,03,Blokkleiligheter,2010,86.7
002,Stavanger,03,Blokkleiligheter,2011,97.1
002,Stavanger,03,Blokkleiligheter,2012,105.6
002,Stavanger,03,Blokkleiligheter,2013,107.6
002,Stavanger,03,Blokkleiligheter,2014,105.6
002,Stavanger,03,Blokkleiligheter,2015,100.0
002,Stavanger,03,Blokkleiligheter,2016,95.4
002,Stavanger,03,Blokkleiligheter,2017,99.3
002,Stavanger,03,Blokkleiligheter,2018,99.0
002,Stavanger,03,Blokkleiligheter,2019,97.8
002,Stavanger,03,Blokkleiligheter,2020,100.7
002,Stavanger,03,Blokkleiligheter,2021,107.7
002,Stavanger,03,Blokkleiligheter,2022,114.3
002,Stavanger,03,Blokkleiligheter,2023,120.3
002,Stavanger,03,Blokkleiligheter,2024,131.3
002,Stavanger,03,Blokkleiligheter,2025,149.9
003,Bergen,00,Alle boligtyper,1992,0.0
003,Bergen,00,Alle boligtyper,1993,0.0
003,Bergen,00,Alle boligtyper,1994,0.0
003,Bergen,00,Alle boligtyper,1995,0.0
003,Bergen,00,Alle boligtyper,1996,0.0
003,Bergen,00,Alle boligtyper,1997,0.0
003,Bergen,00,Alle boligtyper,1998,0.0
003,Bergen,00,Alle boligtyper,1999,0.0
003,Bergen,00,Alle boligtyper,2000,0.0
003,Bergen,00,Alle boligtyper,2001,0.0
003,Bergen,00,Alle boligtyper,2002,0.0
003,Bergen,00,Alle boligtyper,2003,0.0
003,Bergen,00,Alle boligtyper,2004,0.0
003,Bergen,00,Alle boligtyper,2005,54.8
003,Bergen,00,Alle boligtyper,2006,64.4
003,Bergen,00,Alle boligtyper,2007,70.0
003,Bergen,00,Alle boligtyper,2008,64.3
003,Bergen,00,Alle boligtyper,2009,64.8
003,Bergen,00,Alle boligtyper,2010,72.3
003,Bergen,00,Alle boligtyper,2011,79.4
003,Bergen,00,Alle boligtyper,2012,84.5
003,Bergen,00,Alle boligtyper,2013,89.1
003,Bergen,00,Alle boligtyper,2014,93.0
003,Bergen,00,Alle boligtyper,2015,100.0
003,Bergen,00,Alle boligtyper,2016,100.9
003,Bergen,00,Alle boligtyper,2017,102.8
003,Bergen,00,Alle boligtyper,2018,102.9
003,Bergen,00,Alle boligtyper,2019,105.5
003,Bergen,00,Alle boligtyper,2020,111.0
003,Bergen,00,Alle boligtyper,2021,120.4
003,Bergen,00,Alle boligtyper,2022,126.6
003,Bergen,00,Alle boligtyper,2023,126.0
003,Bergen,00,Alle boligtyper,2024,132.7
003,Bergen,00,Alle boligtyper,2025,147.2
003,Bergen,01,Eneboliger,1992,0.0
003,Bergen,01,Eneboliger,1993,0.0
003,Bergen,01,Eneboliger,1994,0.0
003,Bergen,01,Eneboliger,1995,0.0
003,Bergen,01,Eneboliger,1996,0.0
003,Bergen,01,Eneboliger,1997,0.0
003,Bergen,01,Eneboliger,1998,0.0
003,Bergen,01,Eneboliger,1999,0.0
003,Bergen,01,Eneboliger,2000,0.0
003,Bergen,01,Eneboliger,2001,0.0
003,Bergen,01,Eneboliger,2002,0.0
003,Bergen,01,Eneboliger,2003,0.0
003,Bergen,01,Eneboliger,2004,0.0
003,Bergen,01,Eneboliger,2005,54.5
003,Bergen,01,Eneboliger,2006,64.0
003,Bergen,01,Eneboliger,2007,71.6
003,Bergen,01,Eneboliger,2008,65.3
003,Bergen,01,Eneboliger,2009,65.2
003,Bergen,01,Eneboliger,2010,72.9
003,Bergen,01,Eneboliger,2011,80.1
003,Bergen,01,Eneboliger,2012,85.4
003,Bergen,01,Eneboliger,2013,87.6
003,Bergen,01,Eneboliger,2014,93.0
003,Bergen,01,Eneboliger,2015,100.0
003,Bergen,01,Eneboliger,2016,100.8
003,Bergen,01,Eneboliger,2017,101.6
003,Bergen,01,Eneboliger,2018,101.3
003,Bergen,01,Eneboliger,2019,105.7
003,Bergen,01,Eneboliger,2020,112.5
003,Bergen,01,Eneboliger,2021,120.8
003,Bergen,01,Eneboliger,2022,127.8
003,Bergen,01,Eneboliger,2023,127.0
003,Bergen,01,Eneboliger,2024,131.3
003,Bergen,01,Eneboliger,2025,143.5
003,Bergen,02,Småhus,1992,0.0
003,Bergen,02,Småhus,1993,0.0
003,Bergen,02,Småhus,1994,0.0
003,Bergen,02,Småhus,1995,0.0
003,Bergen,02,Småhus,1996,0.0
003,Bergen,02,Småhus,1997,0.0
003,Bergen,02,Småhus,1998,0.0
003,Bergen,02,Småhus,1999,0.0
003,Bergen,02,Småhus,2000,0.0
003,Bergen,02,Småhus,2001,0.0
003,Bergen,02,Småhus,2002,0.0
003,Bergen,02,Småhus,2003,0.0
003,Bergen,02,Småhus,2004,0.0
003,Bergen,02,Småhus,2005,54.3
003,Bergen,02,Småhus,2006,63.1
003,Bergen,02,Småhus,2007,68.6
003,Bergen,02,Småhus,2008,64.8
003,Bergen,02,Småhus,2009,64.5
003,Bergen,02,Småhus,2010,73.2
003,Bergen,02,Småhus,2011,80.5
003,Bergen,02,Småhus,2012,84.3
003,Bergen,02,Småhus,2013,91.0
003,Bergen,02,Småhus,2014,93.4
003,Bergen,02,Småhus,2015,100.0
003,Bergen,02,Småhus,2016,102.2
003,Bergen,02,Småhus,2017,104.2
003,Bergen,02,Småhus,2018,105.2
003,Bergen,02,Småhus,2019,105.6
003,Bergen,02,Småhus,2020,110.5
003,Bergen,02,Småhus,2021,121.8
003,Bergen,02,Småhus,2022,128.4
003,Bergen,02,Småhus,2023,125.8
003,Bergen,02,Småhus,2024,132.0
003,Bergen,02,Småhus,2025,146.7
003,Bergen,03,Blokkleiligheter,1992,0.0
003,Bergen,03,Blokkleiligheter,1993,0.0
003,Bergen,03,Blokkleiligheter,1994,0.0
003,Bergen,03,Blokkleiligheter,1995,0.0
003,Bergen,03,Blokkleiligheter,1996,0.0
003,Bergen,03,Blokkleiligheter,1997,0.0
003,Bergen,03,Blokkleiligheter,1998,0.0
003,Bergen,03,Blokkleiligheter,1999,0.0
003,Bergen,03,Blokkleiligheter,2000,0.0
003,Bergen,03,Blokkleiligheter,2001,0.0
003,Bergen,03,Blokkleiligheter,2002,0.0
003,Bergen,03,Blokkleiligheter,2003,0.0
003,Bergen,03,Blokkleiligheter,2004,0.0
003,Bergen,03,Blokkleiligheter,2005,55.7
003,Bergen,03,Blokkleiligheter,2006,66.1
003,Bergen,03,Blokkleiligheter,2007,69.5
003,Bergen,03,Blokkleiligheter,2008,62.9
003,Bergen,03,Blokkleiligheter,2009,65.0
003,Bergen,03,Blokkleiligheter,2010,71.4
003,Bergen,03,Blokkleiligheter,2011,78.2
003,Bergen,03,Blokkleiligheter,2012,83.8
003,Bergen,03,Blokkleiligheter,2013,89.5
003,Bergen,03,Blokkleiligheter,2014,92.8
003,Bergen,03,Blokkleiligheter,2015,100.0
003,Bergen,03,Blokkleiligheter,2016,99.9
003,Bergen,03,Blokkleiligheter,2017,103.0
003,Bergen,03,Blokkleiligheter,2018,102.6
003,Bergen,03,Blokkleiligheter,2019,105.0
003,Bergen,03,Blokkleiligheter,2020,109.7
003,Bergen,03,Blokkleiligheter,2021,118.6
003,Bergen,03,Blokkleiligheter,2022,123.7
003,Bergen,03,Blokkleiligheter,2023,124.6
003,Bergen,03,Blokkleiligheter,2024,134.2
003,Bergen,03,Blokkleiligheter,2025,150.8
004,Trondheim,00,Alle boligtyper,1992,0.0
004,Trondheim,00,Alle boligtyper,1993,0.0
004,Trondheim,00,Alle boligtyper,1994,0.0
004,Trondheim,00,Alle boligtyper,1995,0.0
004,Trondheim,00,Alle boligtyper,1996,0.0
004,Trondheim,00,Alle boligtyper,1997,0.0
004,Trondheim,00,Alle boligtyper,1998,0.0
004,Trondheim,00,Alle boligtyper,1999,0.0
004,Trondheim,00,Alle boligtyper,2000,0.0
004,Trondheim,00,Alle boligtyper,2001,0.0
004,Trondheim,00,Alle boligtyper,2002,0.0
004,Trondheim,00,Alle boligtyper,2003,0.0
004,Trondheim,00,Alle boligtyper,2004,0.0
004,Trondheim,00,Alle boligtyper,2005,54.5
004,Trondheim,00,Alle boligtyper,2006,60.7
004,Trondheim,00,Alle boligtyper,2007,65.0
004,Trondheim,00,Alle boligtyper,2008,62.9
004,Trondheim,00,Alle boligtyper,2009,64.3
004,Trondheim,00,Alle boligtyper,2010,72.0
004,Trondheim,00,Alle boligtyper,2011,79.9
004,Trondheim,00,Alle boligtyper,2012,86.6
004,Trondheim,00,Alle boligtyper,2013,91.7
004,Trondheim,00,Alle boligtyper,2014,94.6
004,Trondheim,00,Alle boligtyper,2015,100.0
004,Trondheim,00,Alle boligtyper,2016,106.9
004,Trondheim,00,Alle boligtyper,2017,110.5
004,Trondheim,00,Alle boligtyper,2018,111.0
004,Trondheim,00,Alle boligtyper,2019,111.4
004,Trondheim,00,Alle boligtyper,2020,115.5
004,Trondheim,00,Alle boligtyper,2021,127.9
004,Trondheim,00,Alle boligtyper,2022,136.3
004,Trondheim,00,Alle boligtyper,2023,135.2
004,Trondheim,00,Alle boligtyper,2024,136.8
004,Trondheim,00,Alle boligtyper,2025,141.3
004,Trondheim,01,Eneboliger,1992,0.0
004,Trondheim,01,Eneboliger,1993,0.0
004,Trondheim,01,Eneboliger,1994,0.0
004,Trondheim,01,Eneboliger,1995,0.0
004,Trondheim,01,Eneboliger,1996,0.0
004,Trondheim,01,Eneboliger,1997,0.0
004,Trondheim,01,Eneboliger,1998,0.0
004,Trondheim,01,Eneboliger,1999,0.0
004,Trondheim,01,Eneboliger,2000,0.0
004,Trondheim,01,Eneboliger,2001,0.0
004,Trondheim,01,Eneboliger,2002,0.0
004,Trondheim,01,Eneboliger,2003,0.0
004,Trondheim,01,Eneboliger,2004,0.0
004,Trondheim,01,Eneboliger,2005,52.6
004,Trondheim,01,Eneboliger,2006,59.5
004,Trondheim,01,Eneboliger,2007,64.6
004,Trondheim,01,Eneboliger,2008,64.3
004,Trondheim,01,Eneboliger,2009,64.1
004,Trondheim,01,Eneboliger,2010,72.5
004,Trondheim,01,Eneboliger,2011,80.7
004,Trondheim,01,Eneboliger,2012,85.8
004,Trondheim,01,Eneboliger,2013,91.5
004,Trondheim,01,Eneboliger,2014,95.4
004,Trondheim,01,Eneboliger,2015,100.0
004,Trondheim,01,Eneboliger,2016,108.9
004,Trondheim,01,Eneboliger,2017,111.7
004,Trondheim,01,Eneboliger,2018,113.2
004,Trondheim,01,Eneboliger,2019,113.1
004,Trondheim,01,Eneboliger,2020,117.8
004,Trondheim,01,Eneboliger,2021,130.4
004,Trondheim,01,Eneboliger,2022,141.3
004,Trondheim,01,Eneboliger,2023,138.6
004,Trondheim,01,Eneboliger,2024,139.6
004,Trondheim,01,Eneboliger,2025,146.8
004,Trondheim,02,Småhus,1992,0.0
004,Trondheim,02,Småhus,1993,0.0
004,Trondheim,02,Småhus,1994,0.0
004,Trondheim,02,Småhus,1995,0.0
004,Trondheim,02,Småhus,1996,0.0
004,Trondheim,02,Småhus,1997,0.0
004,Trondheim,02,Småhus,1998,0.0
004,Trondheim,02,Småhus,1999,0.0
004,Trondheim,02,Småhus,2000,0.0
004,Trondheim,02,Småhus,2001,0.0
004,Trondheim,02,Småhus,2002,0.0
004,Trondheim,02,Småhus,2003,0.0
004,Trondheim,02,Småhus,2004,0.0
004,Trondheim,02,Småhus,2005,55.1
004,Trondheim,02,Småhus,2006,60.6
004,Trondheim,02,Småhus,2007,64.4
004,Trondheim,02,Småhus,2008,62.2
004,Trondheim,02,Småhus,2009,65.1
004,Trondheim,02,Småhus,2010,72.7
004,Trondheim,02,Småhus,2011,79.9
004,Trondheim,02,Småhus,2012,86.1
004,Trondheim,02,Småhus,2013,90.4
004,Trondheim,02,Småhus,2014,93.7
004,Trondheim,02,Småhus,2015,100.0
004,Trondheim,02,Småhus,2016,106.3
004,Trondheim,02,Småhus,2017,110.2
004,Trondheim,02,Småhus,2018,110.9
004,Trondheim,02,Småhus,2019,110.8
004,Trondheim,02,Småhus,2020,115.6
004,Trondheim,02,Småhus,2021,128.4
004,Trondheim,02,Småhus,2022,136.5
004,Trondheim,02,Småhus,2023,135.9
004,Trondheim,02,Småhus,2024,138.6
004,Trondheim,02,Småhus,2025,141.5
004,Trondheim,03,Blokkleiligheter,1992,0.0
004,Trondheim,03,Blokkleiligheter,1993,0.0
004,Trondheim,03,Blokkleiligheter,1994,0.0
004,Trondheim,03,Blokkleiligheter,1995,0.0
004,Trondheim,03,Blokkleiligheter,1996,0.0
004,Trondheim,03,Blokkleiligheter,1997,0.0
004,Trondheim,03,Blokkleiligheter,1998,0.0
004,Trondheim,03,Blokkleiligheter,1999,0.0
004,Trondheim,03,Blokkleiligheter,2000,0.0
004,Trondheim,03,Blokkleiligheter,2001,0.0
004,Trondheim,03,Blokkleiligheter,2002,0.0
004,Trondheim,03,Blokkleiligheter,2003,0.0
004,Trondheim,03,Blokkleiligheter,2004,0.0
004,Trondheim,03,Blokkleiligheter,2005,56.5
004,Trondheim,03,Blokkleiligheter,2006,62.5
004,Trondheim,03,Blokkleiligheter,2007,66.6
004,Trondheim,03,Blokkleiligheter,2008,62.5
004,Trondheim,03,Blokkleiligheter,2009,64.2
004,Trondheim,03,Blokkleiligheter,2010,71.0
004,Trondheim,03,Blokkleiligheter,2011,79.5
004,Trondheim,03,Blokkleiligheter,2012,88.3
004,Trondheim,03,Blokkleiligheter,2013,93.5
004,Trondheim,03,Blokkleiligheter,2014,94.7
004,Trondheim,03,Blokkleiligheter,2015,100.0
004,Trondheim,03,Blokkleiligheter,2016,105.3
004,Trondheim,03,Blokkleiligheter,2017,109.4
004,Trondheim,03,Blokkleiligheter,2018,108.6
004,Trondheim,03,Blokkleiligheter,2019,109.7
004,Trondheim,03,Blokkleiligheter,2020,112.7
004,Trondheim,03,Blokkleiligheter,2021,124.1
004,Trondheim,03,Blokkleiligheter,2022,130.1
004,Trondheim,03,Blokkleiligheter,2023,130.3
004,Trondheim,03,Blokkleiligheter,2024,131.6
004,Trondheim,03,Blokkleiligheter,2025,134.7
005,Akershus uten Bærum,00,Alle boligtyper,1992,17.6
005,Akershus uten Bærum,00,Alle boligtyper,1993,17.5
005,Akershus uten Bærum,00,Alle boligtyper,1994,20.0
